Target,Source,p
MAFK,BACH2,0.2
MAFK,BACH1,0.2
MAFK,NFE2L3,0.2
MAFK,NFE2L2,0.2
MAML1,CREBBP,0.2
MAML1,CDK8,0.2
MAML1,NOTCH2,0.2
MAML1,NOTCH1,0.2
MAML1,EP300,0.2
MAML1,MAML1,0.2
MAML1,NOTCH3,0.2
MAML1,NOTCH4,0.2
MAML3,NOTCH4,0.2
MAML3,NOTCH3,0.2
MAML3,NOTCH2,0.2
MAML3,NOTCH1,0.2
MAX,ACLY,0.2
MAX,MXI1,0.2
MAX,CLINT1,0.2
MAX,CLK2,0.2
MAX,CSNK2A1,0.2
MAX,CUL5,0.2
MAX,CASP7,0.2
MAX,DDX52,0.2
MAX,CASP5,0.2
MAX,DHX58,0.2
MAX,MXD3,0.2
MAX,MAD1L1,0.2
MAX,DLX2,0.2
MAX,HIF1A,0.2
MAX,DLX4,0.2
MAX,EPAS1,0.2
MAX,MXD1,0.2
MAX,DMXL1,0.2
MAX,MAX,0.2
MAX,DNA2,0.2
MAX,MSH2,0.2
MAX,DHX9,0.2
MAX,MNT,0.2
MAX,MYC,0.2
MAX,DLG2,0.2
MAX,SMAD3,0.2
MAX,DLL3,0.2
MAX,PLEKHF2,0.2
MAX,DLC1,0.2
MAX,MYCN,0.2
MAX,SPAG9,0.2
MAX,DIAPH1,0.2
MAX,SNIP1,0.2
MAX,DIO2,0.2
MAX,SMAD4,0.2
MAX,TEAD1,0.2
MAX,TRRAP,0.2
MAX,DIAPH2,0.2
MAX,DIMT1,0.2
MAX,DICER1,0.2
MAX,DIEXF,0.2
MAX,DDX54,0.2
MAX,DGKH,0.2
MAX,DHX15,0.2
MAX,DHX29,0.2
MAX,DHX34,0.2
MAX,DGKQ,0.2
MAX,DHRS12,0.2
MAX,DHCR7,0.2
MAX,DHPS,0.2
MAX,DHDDS,0.2
MAX,DHODH,0.2
MAX,DDX56,0.2
MAX,DENND2D,0.2
MAX,DFFA,0.2
MAX,DENND4B,0.2
MAX,DESI2,0.2
MAX,DEPDC1,0.2
MAX,DES,0.2
MAX,DEF6,0.2
MAX,DEFB1,0.2
MAX,DEGS1,0.2
MAX,DEAF1,0.2
MAX,DECR1,0.2
MAX,DECR2,0.2
MAX,CUX1,0.2
MAX,DBP,0.2
MAX,DDIT4,0.2
MAX,DDX21,0.2
MAX,DDX31,0.2
MAX,DDX39A,0.2
MAX,DDOST,0.2
MAX,DDX18,0.2
MAX,DDX1,0.2
MAX,DCAF13,0.2
MAX,DCTN5,0.2
MAX,DDB1,0.2
MAX,DDIT3,0.2
MAX,DCTPP1,0.2
MAX,DCXR,0.2
MAX,DCUN1D2,0.2
MAX,DCAF17,0.2
MAX,DCLRE1B,0.2
MAX,DCTN1,0.2
MAX,DCTN4,0.2
MAX,DCAF4,0.2
MAX,DCAF7,0.2
MAX,DCAKD,0.2
MAX,CUX2,0.2
MAX,CYTH3,0.2
MAX,DARS2,0.2
MAX,DBNDD1,0.2
MAX,DAZAP2,0.2
MAX,DBN1,0.2
MAX,DBI,0.2
MAX,DAP3,0.2
MAX,DARS,0.2
MAX,DALRD3,0.2
MAX,CYP27B1,0.2
MAX,CYP2R1,0.2
MAX,CYCS,0.2
MAX,CYP20A1,0.2
MAX,CYHR1,0.2
MAX,CXCL2,0.2
MAX,CYB561,0.2
MAX,CYBA,0.2
MAX,CXCR5,0.2
MAX,CXorf56,0.2
MAX,ACOT7,0.2
MAX,CLN5,0.2
MAX,COMT,0.2
MAX,CRTC1,0.2
MAX,CTBP2,0.2
MAX,CTTN,0.2
MAX,CUL3,0.2
MAX,CUL4B,0.2
MAX,CTC1,0.2
MAX,CTSD,0.2
MAX,CTSF,0.2
MAX,CTSA,0.2
MAX,CTIF,0.2
MAX,CTRL,0.2
MAX,CSNK1G2,0.2
MAX,CTAGE5,0.2
MAX,CTBP1,0.2
MAX,CSPG4P1Y,0.2
MAX,CSTB,0.2
MAX,CSTF1,0.2
MAX,CRY1,0.2
MAX,CSF1R,0.2
MAX,CSF2RA,0.2
MAX,CSNK1E,0.2
MAX,CSDE1,0.2
MAX,CSAD,0.2
MAX,COPB2,0.2
MAX,CPNE6,0.2
MAX,CRMP1,0.2
MAX,CREM,0.2
MAX,CPNE7,0.2
MAX,CRABP1,0.2
MAX,CRABP2,0.2
MAX,CRCP,0.2
MAX,CR2,0.2
MAX,COPS7A,0.2
MAX,CPLX3,0.2
MAX,CPNE3,0.2
MAX,COX20,0.2
MAX,CPA4,0.2
MAX,COX6A2,0.2
MAX,COX8A,0.2
MAX,COPS7B,0.2
MAX,CORO2A,0.2
MAX,COTL1,0.2
MAX,COX10,0.2
MAX,COPZ1,0.2
MAX,CORO1C,0.2
MAX,COQ6,0.2
MAX,CORO1B,0.2
MAX,ACOT9,0.2
MAX,CLN6,0.2
MAX,CLPP,0.2
MAX,COMMD4,0.2
MAX,COMMD8,0.2
MAX,COMMD9,0.2
MAX,COL18A1,0.2
MAX,COMMD10,0.2
MAX,COMMD3,0.2
MAX,COLEC11,0.2
MAX,CLTC,0.2
MAX,CNOT1,0.2
MAX,CNTLN,0.2
MAX,CNPPD1,0.2
MAX,CNPY2,0.2
MAX,CNNM1,0.2
MAX,CNNM2,0.2
MAX,CNNM4,0.2
MAX,CNBP,0.2
MAX,CNDP2,0.2
MAX,ACOX1,0.2
MAX,ADAM10,0.2
MAX,C12orf43,0.2
MAX,CLNS1A,0.2
MAX,CLN8,0.2
MAX,C14orf159,0.2
MAX,ADAM15,0.2
MAX,ADAMTS3,0.2
MAX,ADAMTS6,0.2
MAX,ACP1,0.2
MAX,ACTR5,0.2
MAX,ACVR1B,0.2
MAX,ACR,0.2
MAX,ACTN2,0.2
MAX,ACTR2,0.2
MAX,ACTR3B,0.2
MAX,ACSF2,0.2
MAX,ACTL8,0.2
MAX,ACSL1,0.2
MAX,ACTL6A,0.2
MAX,ABCA1,0.2
MAX,ABLIM3,0.2
MAX,ACD,0.2
MAX,ACHE,0.2
MAX,ACIN1,0.2
MAX,ABR,0.2
MAX,ACAT1,0.2
MAX,ABT1,0.2
MAX,ACAP2,0.2
MAX,ACAA1,0.2
MAX,ACADSB,0.2
MAX,ABCF1,0.2
MAX,ABHD6,0.2
MAX,ABL1,0.2
MAX,ABCF2,0.2
MAX,ABCG1,0.2
MAX,ABCG2,0.2
MAX,ABCA3,0.2
MAX,ABCC1,0.2
MAX,ABCC4,0.2
MAX,ABCD1,0.2
MAX,ABCA7,0.2
MAX,ABCB8,0.2
MAX,ABCB6,0.2
MAX,ABCB7,0.2
MAX,AATF,0.2
MAX,AASDHPPT,0.2
MAX,CASK,0.2
MAX,CFLAR,0.2
MAX,C14orf2,0.2
MAX,CLDN7,0.2
MAX,CGREF1,0.2
MAX,CLIC1,0.2
MAX,CLIC4,0.2
MAX,CLCN2,0.2
MAX,CLDN4,0.2
MAX,CLCN4,0.2
MAX,CLDN18,0.2
MAX,CLCN7,0.2
MAX,CLDN14,0.2
MAX,CIZ1,0.2
MAX,CKS2,0.2
MAX,CLCF1,0.2
MAX,CKB,0.2
MAX,CKLF,0.2
MAX,CHMP1A,0.2
MAX,CHUK,0.2
MAX,CIC,0.2
MAX,CIRBP,0.2
MAX,CHRNE,0.2
MAX,CHSY1,0.2
MAX,CHMP5,0.2
MAX,CHRNA9,0.2
MAX,CHORDC1,0.2
MAX,CHPT1,0.2
MAX,CHAF1A,0.2
MAX,CHD9,0.2
MAX,CHML,0.2
MAX,CHERP,0.2
MAX,CHKB,0.2
MAX,CHIC2,0.2
MAX,CHAT,0.2
MAX,CHCHD7,0.2
MAX,CHD1,0.2
MAX,CHD4,0.2
MAX,CHCHD2,0.2
MAX,CASP8,0.2
MAX,CDYL,0.2
MAX,CEP164,0.2
MAX,CERK,0.2
MAX,CERS6,0.2
MAX,CES2,0.2
MAX,CEP41,0.2
MAX,CEP57,0.2
MAX,CEP85,0.2
MAX,CEP63,0.2
MAX,CEP70,0.2
MAX,CEBPA,0.2
MAX,CENPE,0.2
MAX,CEP152,0.2
MAX,CENPF,0.2
MAX,CEBPB,0.2
MAX,CELSR2,0.2
MAX,CELSR3,0.2
MAX,CEBPZ,0.2
MAX,CECR5,0.2
MAX,CD2BP2,0.2
MAX,CDIPT,0.2
MAX,CDKL1,0.2
MAX,CDV3,0.2
MAX,CDKN1B,0.2
MAX,CDSN,0.2
MAX,CDKN2D,0.2
MAX,CDK10,0.2
MAX,CDK5RAP2,0.2
MAX,CDK7,0.2
MAX,CDK8,0.2
MAX,CDK2,0.2
MAX,CDK5R1,0.2
MAX,CDK20,0.2
MAX,CDK5,0.2
MAX,CD300A,0.2
MAX,CDC45,0.2
MAX,CDCA8,0.2
MAX,CDC73,0.2
MAX,CDCA4,0.2
MAX,CD320,0.2
MAX,CDC34,0.2
MAX,CDC37,0.2
MAX,CDC42,0.2
MAX,CD38,0.2
MAX,CDC16,0.2
MAX,CD55,0.2
MAX,CAST,0.2
MAX,CCND2,0.2
MAX,CCR4,0.2
MAX,CD164,0.2
MAX,CCZ1,0.2
MAX,CCZ1B,0.2
MAX,CCND3,0.2
MAX,CCNT1,0.2
MAX,CCNT2,0.2
MAX,CCNE1,0.2
MAX,CCNL2,0.2
MAX,CCNG2,0.2
MAX,CCNL1,0.2
MAX,CCDC71,0.2
MAX,CCNB1,0.2
MAX,CCNB1IP1,0.2
MAX,CCL5,0.2
MAX,CCK,0.2
MAX,CCL25,0.2
MAX,CCDC88C,0.2
MAX,CCDC9,0.2
MAX,CCDC86,0.2
MAX,CCDC85C,0.2
MAX,CBLN1,0.2
MAX,CCDC57,0.2
MAX,CCDC47,0.2
MAX,CCDC51,0.2
MAX,CBR1,0.2
MAX,CC2D1A,0.2
MAX,CCDC121,0.2
MAX,CCDC106,0.2
MAX,CBS,0.2
MAX,CBX6,0.2
MAX,C17orf62,0.2
MAX,C9orf78,0.2
MAX,CAND1,0.2
MAX,CARS2,0.2
MAX,CAPG,0.2
MAX,CARD14,0.2
MAX,CAPN10,0.2
MAX,CAPNS1,0.2
MAX,CAPN2,0.2
MAX,CAPN7,0.2
MAX,CAMK4,0.2
MAX,CAMTA1,0.2
MAX,CAMTA2,0.2
MAX,CAMKK2,0.2
MAX,CAMSAP1,0.2
MAX,CAMKV,0.2
MAX,CAMP,0.2
MAX,CALB2,0.2
MAX,CAMK2G,0.2
MAX,CACNA1G,0.2
MAX,CACNA1H,0.2
MAX,CADPS2,0.2
MAX,C9orf40,0.2
MAX,C9orf116,0.2
MAX,C7orf43,0.2
MAX,C6orf62,0.2
MAX,C6orf120,0.2
MAX,C5orf42,0.2
MAX,C5orf45,0.2
MAX,C2CD2L,0.2
MAX,C22orf46,0.2
MAX,C2CD2,0.2
MAX,C21orf91,0.2
MAX,C20orf27,0.2
MAX,C21orf2,0.2
MAX,C1orf216,0.2
MAX,C19orf73,0.2
MAX,C19orf60,0.2
MAX,C17orf80,0.2
MAX,C19orf24,0.2
MAX,C18orf8,0.2
MAX,C14orf93,0.2
MAX,C16orf71,0.2
MAX,C16orf59,0.2
MAX,C15orf39,0.2
MAX,PTGER3,0.2
MAX,EVC,0.2
MAX,ADAR,0.2
MAX,C12orf49,0.2
MAX,LOC441601,0.2
MAX,C12orf10,0.2
MAX,HSD11B2,0.2
MAX,LCMT1,0.2
MAX,MAS1,0.2
MAX,LMNB2,0.2
MAX,LMBRD1,0.2
MAX,LMNB1,0.2
MAX,LMF1,0.2
MAX,LIPC,0.2
MAX,LMAN2,0.2
MAX,LDB2,0.2
MAX,LIN7B,0.2
MAX,LDHA,0.2
MAX,LIG3,0.2
MAX,LIMA1,0.2
MAX,LIMD1,0.2
MAX,LDHB,0.2
MAX,LHFPL2,0.2
MAX,LHX3,0.2
MAX,LHX6,0.2
MAX,LGALS8,0.2
MAX,LFNG,0.2
MAX,HSD17B14,0.2
MAX,ITCH,0.2
MAX,LACTB2,0.2
MAX,MAST2,0.2
MAX,LAG3,0.2
MAX,LAP3,0.2
MAX,LAPTM4B,0.2
MAX,LARP4,0.2
MAX,LAMA5,0.2
MAX,LAMTOR2,0.2
MAX,LAMC1,0.2
MAX,KLK15,0.2
MAX,KRT36,0.2
MAX,KTN1,0.2
MAX,KYNU,0.2
MAX,KRT5,0.2
MAX,KLK8,0.2
MAX,KREMEN2,0.2
MAX,KRI1,0.2
MAX,KRIT1,0.2
MAX,KMO,0.2
MAX,KPNA6,0.2
MAX,KPNA3,0.2
MAX,KPNA4,0.2
MAX,KLHDC4,0.2
MAX,KLHL5,0.2
MAX,KLHL12,0.2
MAX,KLHL22,0.2
MAX,KLF1,0.2
MAX,KLF3,0.2
MAX,KLHDC10,0.2
MAX,KLF10,0.2
MAX,KLF15,0.2
MAX,KLF11,0.2
MAX,KLF13,0.2
MAX,KIF23,0.2
MAX,KIFC3,0.2
MAX,KIF2A,0.2
MAX,KIF3B,0.2
MAX,KIF11,0.2
MAX,KIF16B,0.2
MAX,KIF17,0.2
MAX,KIDINS220,0.2
MAX,ITFG2,0.2
MAX,KCNJ2,0.2
MAX,KIAA0922,0.2
MAX,KIAA1033,0.2
MAX,KIAA0586,0.2
MAX,KIAA0895,0.2
MAX,KIAA0513,0.2
MAX,KIAA0232,0.2
MAX,KIAA0391,0.2
MAX,KCNJ3,0.2
MAX,KCTD9,0.2
MAX,KHK,0.2
MAX,KHNYN,0.2
MAX,KDELC1,0.2
MAX,KEAP1,0.2
MAX,KDELR2,0.2
MAX,KCNK15,0.2
MAX,KCTD15,0.2
MAX,KCTD5,0.2
MAX,KCNK5,0.2
MAX,KCNN4,0.2
MAX,KCNN1,0.2
MAX,KCNN3,0.2
MAX,ITGB1,0.2
MAX,KANSL1L,0.2
MAX,KCNE4,0.2
MAX,KCNJ16,0.2
MAX,KCNG1,0.2
MAX,KCNJ14,0.2
MAX,KCNH1,0.2
MAX,KCNH4,0.2
MAX,KANSL2,0.2
MAX,KCMF1,0.2
MAX,KCNC3,0.2
MAX,KCND1,0.2
MAX,KAT6B,0.2
MAX,KATNB1,0.2
MAX,ITGB1BP1,0.2
MAX,JUNB,0.2
MAX,JUND,0.2
MAX,JMJD6,0.2
MAX,JOSD1,0.2
MAX,ITGBL1,0.2
MAX,IVNS1ABP,0.2
MAX,ITPA,0.2
MAX,ITPR1,0.2
MAX,HSD17B7,0.2
MAX,IFITM3,0.2
MAX,INHBE,0.2
MAX,IRF2,0.2
MAX,ISG20L2,0.2
MAX,ISOC2,0.2
MAX,ISYNA1,0.2
MAX,MATK,0.2
MAX,IRF2BP1,0.2
MAX,IRS4,0.2
MAX,IRX4,0.2
MAX,ISG20,0.2
MAX,IRS2,0.2
MAX,IRF5,0.2
MAX,IRF9,0.2
MAX,IQSEC2,0.2
MAX,IRAK4,0.2
MAX,IPO4,0.2
MAX,IPO7,0.2
MAX,INPP5A,0.2
MAX,INTS3,0.2
MAX,INTS6,0.2
MAX,INSIG1,0.2
MAX,INTS1,0.2
MAX,INSM1,0.2
MAX,INSR,0.2
MAX,IFRD1,0.2
MAX,IMPDH2,0.2
MAX,INHBC,0.2
MAX,INA,0.2
MAX,INF2,0.2
MAX,ING3,0.2
MAX,ILK,0.2
MAX,IMPA2,0.2
MAX,IMPACT,0.2
MAX,IMPDH1,0.2
MAX,IMP4,0.2
MAX,IMMT,0.2
MAX,IMP3,0.2
MAX,IFT140,0.2
MAX,IKBKG,0.2
MAX,IL18,0.2
MAX,IKZF3,0.2
MAX,IL13RA1,0.2
MAX,IKZF5,0.2
MAX,IL11RA,0.2
MAX,IFT57,0.2
MAX,IKBKB,0.2
MAX,IFT81,0.2
MAX,IGF2BP3,0.2
MAX,IGFBP6,0.2
MAX,HSD17B8,0.2
MAX,HSP90B1,0.2
MAX,IARS,0.2
MAX,IFI16,0.2
MAX,IFI44L,0.2
MAX,IFITM2,0.2
MAX,IBA57,0.2
MAX,ICAM5,0.2
MAX,ICOSLG,0.2
MAX,IDH3B,0.2
MAX,IBTK,0.2
MAX,ICAM4,0.2
MAX,ICA1,0.2
MAX,ICAM1,0.2
MAX,HSPA14,0.2
MAX,HTATIP2,0.2
MAX,HUS1,0.2
MAX,HYMAI,0.2
MAX,HTATSF1,0.2
MAX,HTRA2,0.2
MAX,HTR1B,0.2
MAX,HTR5A,0.2
MAX,HSPA4,0.2
MAX,HSPBP1,0.2
MAX,HSPH1,0.2
MAX,HSPBAP1,0.2
MAX,HSPB8,0.2
MAX,HSF1,0.2
MAX,HSF2BP,0.2
MAX,HSF4,0.2
MAX,HSP90AA1,0.2
MAX,MAX,0.2
MAX,MCM9,0.2
MAX,ME2,0.2
MAX,ME3,0.2
MAX,MECP2,0.2
MAX,MCPH1,0.2
MAX,MDM2,0.2
MAX,MDH2,0.2
MAX,MCCC2,0.2
MAX,MCM3,0.2
MAX,MCM7,0.2
MAX,MCM2,0.2
MAX,MCHR1,0.2
MAX,MBD1,0.2
MAX,MBTPS2,0.2
MAX,MC1R,0.2
MAX,MCCC1,0.2
MAX,MBD5,0.2
MAX,MBTPS1,0.2
MAX,MBNL1,0.2
MAX,DNAH7,0.2
MAX,MAPT,0.2
MAX,NETO2,0.2
MAX,8-Mar,0.2
MAX,MARCKSL1,0.2
MAX,MAP1LC3B,0.2
MAX,MAP7D1,0.2
MAX,MAPKAPK3,0.2
MAX,MAPRE2,0.2
MAX,MAP9,0.2
MAX,MAPK8IP2,0.2
MAX,MAPK12,0.2
MAX,MAPK6,0.2
MAX,MAP1S,0.2
MAX,MAP4K1,0.2
MAX,MAP4K3,0.2
MAX,MAP7,0.2
MAX,MAP2K7,0.2
MAX,MAP2K5,0.2
MAX,MAP2K6,0.2
MAX,LTBP4,0.2
MAX,MAFK,0.2
MAX,MAN2C1,0.2
MAX,MAN2A2,0.2
MAX,MAN1B1,0.2
MAX,M6PR,0.2
MAX,MAFF,0.2
MAX,MAFG,0.2
MAX,MACROD1,0.2
MAX,MADD,0.2
MAX,LTK,0.2
MAX,LYL1,0.2
MAX,LZTFL1,0.2
MAX,LZTR1,0.2
MAX,LYPD1,0.2
MAX,LUC7L3,0.2
MAX,LY6G6E,0.2
MAX,LY9,0.2
MAX,LUZP1,0.2
MAX,LY6G6C,0.2
MAX,LY6E,0.2
MAX,LY6G5C,0.2
MAX,LPIN1,0.2
MAX,ORC5,0.2
MAX,LSM12,0.2
MAX,LSM14A,0.2
MAX,LRRC47,0.2
MAX,LRRC8D,0.2
MAX,LSM1,0.2
MAX,LRRC8B,0.2
MAX,LRRC59,0.2
MAX,LPIN2,0.2
MAX,LRPPRC,0.2
MAX,LRRC41,0.2
MAX,LRRC3,0.2
MAX,LRMP,0.2
MAX,LRP2,0.2
MAX,LRP3,0.2
MAX,LONP1,0.2
MAX,LPCAT1,0.2
MAX,LPCAT3,0.2
MAX,P2RX7,0.2
MAX,PAAF1,0.2
MAX,PABPC1,0.2
MAX,PACSIN2,0.2
MAX,P2RY2,0.2
MAX,P4HA1,0.2
MAX,PA2G4,0.2
MAX,OSBP,0.2
MAX,OXR1,0.2
MAX,P2RX5,0.2
MAX,OXCT1,0.2
MAX,OTUB2,0.2
MAX,OTUD3,0.2
MAX,OSBPL1A,0.2
MAX,OSGIN1,0.2
MAX,OSM,0.2
MAX,OSMR,0.2
MAX,OSGEPL1,0.2
MAX,OSBPL8,0.2
MAX,OSBPL9,0.2
MAX,NEU1,0.2
MAX,OPN3,0.2
MAX,ORAI3,0.2
MAX,OPRL1,0.2
MAX,NXT1,0.2
MAX,OGDHL,0.2
MAX,OPLAH,0.2
MAX,OGFOD1,0.2
MAX,OLA1,0.2
MAX,OAS1,0.2
MAX,ODC1,0.2
MAX,ODF2,0.2
MAX,OGDH,0.2
MAX,OAZ1,0.2
MAX,OCA2,0.2
MAX,OBFC1,0.2
MAX,NUP50,0.2
MAX,NUP62CL,0.2
MAX,NUP98,0.2
MAX,NUP88,0.2
MAX,NUP93,0.2
MAX,NUDT18,0.2
MAX,NUP188,0.2
MAX,NUP37,0.2
MAX,NUFIP1,0.2
MAX,NSD1,0.2
MAX,NTSR2,0.2
MAX,NUDCD3,0.2
MAX,NUDC,0.2
MAX,NUBP1,0.2
MAX,NUBPL,0.2
MAX,NTHL1,0.2
MAX,NTSR1,0.2
MAX,NT5DC3,0.2
MAX,NT5C,0.2
MAX,NT5DC2,0.2
MAX,NEU3,0.2
MAX,NMT1,0.2
MAX,NPAS2,0.2
MAX,NR6A1,0.2
MAX,NREP,0.2
MAX,NRF1,0.2
MAX,NPHP4,0.2
MAX,NR1D2,0.2
MAX,NR2F2,0.2
MAX,NR4A3,0.2
MAX,NPL,0.2
MAX,NR0B2,0.2
MAX,NPRL3,0.2
MAX,NR0B1,0.2
MAX,NNT,0.2
MAX,NOLC1,0.2
MAX,NOTCH1,0.2
MAX,NOV,0.2
MAX,NOP10,0.2
MAX,NOP14,0.2
MAX,NOL11,0.2
MAX,NOL7,0.2
MAX,NOL8,0.2
MAX,NOL10,0.2
MAX,NOD1,0.2
MAX,NOD2,0.2
MAX,NME3,0.2
MAX,NME4,0.2
MAX,NME6,0.2
MAX,NID1,0.2
MAX,NLGN1,0.2
MAX,NLRP1,0.2
MAX,NME1,0.2
MAX,NINJ2,0.2
MAX,NIPAL3,0.2
MAX,NKX3-2,0.2
MAX,NFKBIA,0.2
MAX,NFYB,0.2
MAX,NGLY1,0.2
MAX,NFKBIB,0.2
MAX,NFX1,0.2
MAX,NFKBIE,0.2
MAX,NFAT5,0.2
MAX,NFIB,0.2
MAX,NFIC,0.2
MAX,NFIL3,0.2
MAX,NFE2L1,0.2
MAX,NFE2L2,0.2
MAX,NFE2L3,0.2
MAX,MRPS18B,0.2
MAX,MYL5,0.2
MAX,NBEA,0.2
MAX,NDUFS3,0.2
MAX,NEK1,0.2
MAX,NET1,0.2
MAX,NDUFS6,0.2
MAX,NEFH,0.2
MAX,NDUFS7,0.2
MAX,NECAP2,0.2
MAX,NBEAL2,0.2
MAX,NDUFB7,0.2
MAX,NDRG3,0.2
MAX,NDUFAF4,0.2
MAX,NDUFA4L2,0.2
MAX,NBL1,0.2
MAX,NCOR2,0.2
MAX,NDE1,0.2
MAX,NCAPH,0.2
MAX,NCOA6,0.2
MAX,MYNN,0.2
MAX,NADK,0.2
MAX,NAPA,0.2
MAX,NAT8B,0.2
MAX,NAT10,0.2
MAX,NARF,0.2
MAX,NAMPT,0.2
MAX,NADSYN1,0.2
MAX,NAGPA,0.2
MAX,NAGLU,0.2
MAX,MYO10,0.2
MAX,NAAA,0.2
MAX,NACAP1,0.2
MAX,NAA60,0.2
MAX,NAA40,0.2
MAX,NAA50,0.2
MAX,MZB1,0.2
MAX,MZF1,0.2
MAX,MYO19,0.2
MAX,MYO9A,0.2
MAX,MYO1C,0.2
MAX,MRPS2,0.2
MAX,MTHFSD,0.2
MAX,MYBL1,0.2
MAX,MYCBP2,0.2
MAX,MYL12A,0.2
MAX,MYD88,0.2
MAX,MYH9,0.2
MAX,MUTYH,0.2
MAX,MXI1,0.2
MAX,MYBBP1A,0.2
MAX,MVK,0.2
MAX,MXD3,0.2
MAX,MVP,0.2
MAX,MXD1,0.2
MAX,MTM1,0.2
MAX,MTX1,0.2
MAX,MUS81,0.2
MAX,MUC1,0.2
MAX,MUC2,0.2
MAX,MUC5B,0.2
MAX,MTO1,0.2
MAX,MTSS1L,0.2
MAX,MTUS2,0.2
MAX,MTOR,0.2
MAX,MTRR,0.2
MAX,MTPAP,0.2
MAX,MTR,0.2
MAX,MRPS22,0.2
MAX,MTHFD2L,0.2
MAX,MTFR1,0.2
MAX,MTHFD2,0.2
MAX,MTG1,0.2
MAX,MTHFD1,0.2
MAX,MTCH2,0.2
MAX,MTDH,0.2
MAX,MT1E,0.2
MAX,MTCH1,0.2
MAX,MTA2,0.2
MAX,MTAP,0.2
MAX,MRPS27,0.2
MAX,MSLN,0.2
MAX,MRPS34,0.2
MAX,MSC,0.2
MAX,MSH4,0.2
MAX,MRS2,0.2
MAX,MPHOSPH9,0.2
MAX,MRPL22,0.2
MAX,MRPL48,0.2
MAX,MRPL49,0.2
MAX,MRPL3,0.2
MAX,MRPL40,0.2
MAX,MRPL4,0.2
MAX,MRPL34,0.2
MAX,MPP3,0.2
MAX,MRM1,0.2
MAX,MRPL17,0.2
MAX,MRPL2,0.2
MAX,MRPL15,0.2
MAX,MRPL12,0.2
MAX,MPRIP,0.2
MAX,MRE11A,0.2
MAX,MRFAP1L1,0.2
MAX,MPV17,0.2
MAX,MRAS,0.2
MAX,MPZ,0.2
MAX,MMP17,0.2
MAX,MORC2,0.2
MAX,MPHOSPH6,0.2
MAX,MORF4L2,0.2
MAX,MPG,0.2
MAX,MORN1,0.2
MAX,MOSPD2,0.2
MAX,MOB3B,0.2
MAX,MOCOS,0.2
MAX,MORC1,0.2
MAX,MMS19,0.2
MAX,MNX1,0.2
MAX,MMP15,0.2
MAX,MLXIPL,0.2
MAX,MLXIP,0.2
MAX,MLANA,0.2
MAX,MLH3,0.2
MAX,MECR,0.2
MAX,MED13,0.2
MAX,MED20,0.2
MAX,MIIP,0.2
MAX,PAFAH1B3,0.2
MAX,POLRMT,0.2
MAX,PACSIN3,0.2
MAX,MINA,0.2
MAX,MINK1,0.2
MAX,MEX3D,0.2
MAX,MID1IP1,0.2
MAX,MIER2,0.2
MAX,MIF,0.2
MAX,MGLL,0.2
MAX,MICALL1,0.2
MAX,MICU1,0.2
MAX,MGST3,0.2
MAX,MICAL2,0.2
MAX,MICA,0.2
MAX,MFAP3L,0.2
MAX,MFSD12,0.2
MAX,MGAT1,0.2
MAX,MFSD5,0.2
MAX,MGA,0.2
MAX,MFF,0.2
MAX,MFSD1,0.2
MAX,MFSD10,0.2
MAX,MFSD11,0.2
MAX,MFHAS1,0.2
MAX,MFNG,0.2
MAX,MFN2,0.2
MAX,MED28,0.2
MAX,MED31,0.2
MAX,METTL17,0.2
MAX,METTL4,0.2
MAX,MEF2A,0.2
MAX,METTL1,0.2
MAX,PYGB,0.2
MAX,MEGF8,0.2
MAX,MEST,0.2
MAX,MEOX1,0.2
MAX,PUF60,0.2
MAX,PVRIG,0.2
MAX,PXMP4,0.2
MAX,PWWP2A,0.2
MAX,PWP1,0.2
MAX,PWP2,0.2
MAX,PURA,0.2
MAX,PUS7,0.2
MAX,PUS7L,0.2
MAX,PUS3,0.2
MAX,PURG,0.2
MAX,PUS1,0.2
MAX,POP1,0.2
MAX,PROC,0.2
MAX,PSMB3,0.2
MAX,PTPRA,0.2
MAX,PTPRH,0.2
MAX,PTPRZ1,0.2
MAX,PTH1R,0.2
MAX,PTP4A1,0.2
MAX,PTK6,0.2
MAX,PTMA,0.2
MAX,PSMB8,0.2
MAX,PTDSS1,0.2
MAX,PTDSS2,0.2
MAX,PTGES3,0.2
MAX,PTGDS,0.2
MAX,PTGES,0.2
MAX,PSMC2,0.2
MAX,PSMD9,0.2
MAX,PTCH1,0.2
MAX,PSMC3,0.2
MAX,PSMD10,0.2
MAX,PSMC4,0.2
MAX,PSMC6,0.2
MAX,PRR7,0.2
MAX,PSG1,0.2
MAX,PSMB2,0.2
MAX,PSG6,0.2
MAX,PSMB10,0.2
MAX,PSMA3,0.2
MAX,PSMA7,0.2
MAX,PRRC2C,0.2
MAX,PSAT1,0.2
MAX,PSCA,0.2
MAX,PSEN2,0.2
MAX,PSAP,0.2
MAX,PROZ,0.2
MAX,PRPS2,0.2
MAX,PRR5,0.2
MAX,PRR3,0.2
MAX,PRPF19,0.2
MAX,PRPF6,0.2
MAX,PRPS1,0.2
MAX,PRPF3,0.2
MAX,PRPF40A,0.2
MAX,PRPF38B,0.2
MAX,PRPF39,0.2
MAX,POU3F1,0.2
MAX,PRKAR1A,0.2
MAX,PRKD2,0.2
MAX,PRKDC,0.2
MAX,PRMT1,0.2
